#100011285#;#105#;#Lielauces pag.#;#100016622#;#113#;#Lielauces pag., Dobeles nov.#;#264611.924#;#428954.778#;#56.520522#;#22.845269#
#100011252#;#105#;#Īles pag.#;#100016622#;#113#;#Īles pag., Dobeles nov.#;#267518.785#;#438674.352#;#56.548001#;#23.00253#
#100011324#;#105#;#Zebrenes pag.#;#100016622#;#113#;#Zebrenes pag., Dobeles nov.#;#272499.802#;#431619.718#;#56.591769#;#22.886495#
#100011211#;#105#;#Bērzes pag.#;#100016622#;#113#;#Bērzes pag., Dobeles nov.#;#279285.332#;#461475.17#;#56.656129#;#23.371604#
#100011244#;#105#;#Dobeles pag.#;#100016622#;#113#;#Dobeles pag., Dobeles nov.#;#282113.609#;#453500.962#;#56.680811#;#23.241034#
#100011164#;#105#;#Vecauces pag.#;#100016622#;#113#;#Vecauces pag., Dobeles nov.#;#260130.872#;#433884.362#;#56.480989#;#22.926513#
#100011260#;#105#;#Jaunbērzes pag.#;#100016622#;#113#;#Jaunbērzes pag., Dobeles nov.#;#290257.229#;#463561.096#;#56.754861#;#23.40407#
#100014186#;#105#;#Lestenes pag.#;#100016710#;#113#;#Lestenes pag., Tukuma nov.#;#293740.033#;#446571.21#;#56.784509#;#23.125518#
#100014120#;#105#;#Džūkstes pag.#;#100016710#;#113#;#Džūkstes pag., Tukuma nov.#;#291765.55#;#454406.679#;#56.767605#;#23.254101#
#100014258#;#105#;#Zantes pag.#;#100016710#;#113#;#Zantes pag., Tukuma nov.#;#299620.555#;#419769.523#;#56.833479#;#22.685108#
#100014225#;#105#;#Smārdes pag.#;#100016710#;#113#;#Smārdes pag., Tukuma nov.#;#311062.64#;#454978.857#;#56.941006#;#23.260047#
#100014217#;#105#;#Slampes pag.#;#100016710#;#113#;#Slampes pag., Tukuma nov.#;#302062.159#;#455722.792#;#56.860227#;#23.273844#
#100014241#;#105#;#Viesatu pag.#;#100016710#;#113#;#Viesatu pag., Tukuma nov.#;#295156.158#;#427892.374#;#56.794712#;#22.819461#
#100015114#;#105#;#Zentenes pag.#;#100016710#;#113#;#Zentenes pag., Tukuma nov.#;#331872.105#;#437641.339#;#57.125906#;#22.96998#
#100015106#;#105#;#Tumes pag.#;#100016710#;#113#;#Tumes pag., Tukuma nov.#;#315830.661#;#444647.442#;#56.982714#;#23.089222#
#100014016#;#105#;#Lībagu pag.#;#100016390#;#113#;#Lībagu pag., Talsu nov.#;#337475.715#;#410102.162#;#57.171668#;#22.513227#
#100142647#;#106#;#Ratkova#;#100011984#;#105#;#Ratkova, Šķaunes pag., Krāslavas nov.#;#229463#;#743295#;#56.148001#;#27.917106#
#100142663#;#106#;#Rubuļi#;#100011984#;#105#;#Rubuļi, Šķaunes pag., Krāslavas nov.#;#228279#;#739519#;#56.139297#;#27.855404#
#100142696#;#106#;#Tīmaņi#;#100011984#;#105#;#Tīmaņi, Šķaunes pag., Krāslavas nov.#;#229129#;#743700#;#56.1448#;#27.923304#
#100142702#;#106#;#Zabiņaki#;#100011984#;#105#;#Zabiņaki, Šķaunes pag., Krāslavas nov.#;#226524#;#738047#;#56.1243#;#27.830204#
#100142727#;#106#;#Zamšoviki#;#100011984#;#105#;#Zamšoviki, Šķaunes pag., Krāslavas nov.#;#230944#;#746759#;#56.159497#;#27.9741#
#100197983#;#106#;#Zeiļova#;#100011984#;#105#;#Zeiļova, Šķaunes pag., Krāslavas nov.#;#233755#;#745776#;#56.1852#;#27.960908#
#100143544#;#106#;#Adamova#;#100012004#;#105#;#Adamova, Ūdrīšu pag., Krāslavas nov.#;#198911#;#695230#;#55.895996#;#27.122495#
#100016333#;#113#;#Ventspils nov.#;#100000000#;#101#;#Ventspils nov.#;#356387.352#;#369370.074#;#57.33165#;#21.830084#
#100143552#;#106#;#Aišpuri#;#100012004#;#105#;#Aišpuri, Ūdrīšu pag., Krāslavas nov.#;#206134#;#697424#;#55.959902#;#27.162805#
#100143577#;#106#;#Augustiniški#;#100012004#;#105#;#Augustiniški, Ūdrīšu pag., Krāslavas nov.#;#195781#;#686553#;#55.871349#;#26.981777#
#100143585#;#106#;#Bancāni#;#100012004#;#105#;#Bancāni, Ūdrīšu pag., Krāslavas nov.#;#201078#;#692591#;#55.916501#;#27.081899#
#100016286#;#113#;#Valkas nov.#;#100000000#;#101#;#Valkas nov.#;#401878.668#;#617336.842#;#57.743659#;#25.971187#
#100143593#;#106#;#Bartkeviči#;#100012004#;#105#;#Bartkeviči, Ūdrīšu pag., Krāslavas nov.#;#203623#;#696150#;#55.937896#;#27.140604#
#100011308#;#105#;#Tērvetes pag.#;#100016622#;#113#;#Tērvetes pag., Dobeles nov.#;#259324.093#;#460448.568#;#56.47672#;#23.357904#
#100012367#;#105#;#Tadaiķu pag.#;#100016495#;#113#;#Tadaiķu pag., Dienvidkurzemes nov.#;#274179.04#;#334856.985#;#56.582772#;#21.311128#
#100011115#;#105#;#Šēderes pag.#;#100016462#;#113#;#Šēderes pag., Augšdaugavas nov.#;#196265.532#;#637835.617#;#55.892093#;#26.204109#
#100013762#;#105#;#Gaiķu pag.#;#100016663#;#113#;#Gaiķu pag., Saldus nov.#;#294986.233#;#410522.195#;#56.790172#;#22.535233#
#100013578#;#105#;#Salaspils pag.#;#100015485#;#113#;#Salaspils pag., Salaspils nov.#;#305683.407#;#524542.795#;#56.89422#;#24.40287#
#100014957#;#105#;#Sakas pag.#;#100016495#;#113#;#Sakas pag., Dienvidkurzemes nov.#;#304925.151#;#335661.803#;#56.858971#;#21.304537#
#100013385#;#105#;#Kantinieku pag.#;#100016542#;#113#;#Kantinieku pag., Rēzeknes nov.#;#275292.341#;#691551.518#;#56.582729#;#27.11901#
#100013545#;#105#;#Vērēmu pag.#;#100016542#;#113#;#Vērēmu pag., Rēzeknes nov.#;#273845.332#;#705059.553#;#56.564046#;#27.337407#
#100013408#;#105#;#Lendžu pag.#;#100016542#;#113#;#Lendžu pag., Rēzeknes nov.#;#275301.323#;#713956.198#;#56.573135#;#27.483107#
#100014748#;#105#;#Zlēku pag.#;#100016333#;#113#;#Zlēku pag., Ventspils nov.#;#333257.974#;#368464.181#;#57.123765#;#21.827295#
#100014731#;#105#;#Vārves pag.#;#100016333#;#113#;#Vārves pag., Ventspils nov.#;#353721.372#;#349673.75#;#57.30166#;#21.504858#
#100014723#;#105#;#Užavas pag.#;#100016333#;#113#;#Užavas pag., Ventspils nov.#;#342275.898#;#344969.528#;#57.197375#;#21.434017#
#100014668#;#105#;#Piltenes pag.#;#100016333#;#113#;#Piltenes pag., Ventspils nov.#;#349098.457#;#360934.361#;#57.263733#;#21.694182#
#100010113#;#105#;#Pilskalnes pag.#;#100016630#;#113#;#Pilskalnes pag., Aizkraukles nov.#;#230568.841#;#572098.461#;#56.214569#;#25.162499#
#100014676#;#105#;#Jūrkalnes pag.#;#100016333#;#113#;#Jūrkalnes pag., Ventspils nov.#;#321417.05#;#343851.277#;#57.009804#;#21.428534#
#100011927#;#105#;#Krāslavas pag.#;#100016743#;#113#;#Krāslavas pag., Krāslavas nov.#;#201018.815#;#702154.302#;#55.912049#;#27.234622#
#100011500#;#105#;#Līvbērzes pag.#;#100016534#;#113#;#Līvbērzes pag., Jelgavas nov.#;#284840.761#;#470404.227#;#56.706687#;#23.516604#
#100012648#;#105#;#Lauderu pag.#;#100016751#;#113#;#Lauderu pag., Ludzas nov.#;#250249.007#;#745544.303#;#56.333156#;#27.972493#
#100012728#;#105#;#Pasienes pag.#;#100016751#;#113#;#Pasienes pag., Ludzas nov.#;#238198.538#;#756284.207#;#56.219486#;#28.13406#
#100003655#;#104#;#Stende#;#100016390#;#113#;#Stende, Talsu nov.#;#334215.912#;#411422.555#;#57.142651#;#22.536214#
#100003003#;#104#;#Rīga#;#100000000#;#101#;#Rīga#;#314931.302#;#507730.232#;#56.977884#;#24.127176#
#100192443#;#106#;#Endzele#;#100014514#;#105#;#Endzele, Jeru pag., Valmieras nov.#;#413729.691#;#581212.557#;#57.858066#;#25.368586#
#100192451#;#106#;#Jeri#;#100014514#;#105#;#Jeri, Jeru pag., Valmieras nov.#;#416273.041#;#580552.388#;#57.881024#;#25.358325#
#100192468#;#106#;#Oleri#;#100014514#;#105#;#Oleri, Jeru pag., Valmieras nov.#;#407728.98#;#583191.813#;#57.803818#;#25.399838#
#100104086#;#106#;#Korneti#;#100010347#;#105#;#Korneti, Veclaicenes pag., Alūksnes nov.#;#387056.538#;#676337.141#;#57.591413#;#26.950274#
#100114433#;#106#;#Ķempji#;#100010781#;#105#;#Ķempji, Līgatnes pag., Cēsu nov.#;#342318.027#;#564509.649#;#57.219431#;#25.068245#
#100143712#;#106#;#Bernāni#;#100012004#;#105#;#Bernāni, Ūdrīšu pag., Krāslavas nov.#;#207147#;#694208#;#55.970301#;#27.1121#
#100143480#;#106#;#Cauņi#;#100012004#;#105#;#Cauņi, Ūdrīšu pag., Krāslavas nov.#;#200862#;#694485#;#55.913801#;#27.112002#
#100143511#;#106#;#Dunski#;#100012004#;#105#;#Dunski, Ūdrīšu pag., Krāslavas nov.#;#201574#;#690710#;#55.9217#;#27.052197#
#100143632#;#106#;#Geriņi#;#100012004#;#105#;#Geriņi, Ūdrīšu pag., Krāslavas nov.#;#204382#;#698104#;#55.943905#;#27.172393#
#100114394#;#106#;#Ratnieki#;#100010781#;#105#;#Ratnieki, Līgatnes pag., Cēsu nov.#;#342669.471#;#558098.193#;#57.223446#;#24.962175#
#100190673#;#106#;#Bilska#;#100014282#;#105#;#Bilska, Bilskas pag., Smiltenes nov.#;#373696.931#;#619157.56#;#57.490188#;#25.987886#
#100147697#;#106#;#Lādezers#;#100012502#;#105#;#Lādezers, Limbažu pag., Limbažu nov.#;#364717.453#;#541519.541#;#57.423292#;#24.691348#
#100104053#;#106#;#Trapene#;#100010330#;#105#;#Trapene, Trapenes pag., Smiltenes nov.#;#370295.988#;#655384.735#;#57.448705#;#26.589474#
#100013102#;#105#;#Ogresgala pag.#;#100016688#;#113#;#Ogresgala pag., Ogres nov.#;#295584.739#;#543823.319#;#56.802083#;#24.717599#
#100103260#;#106#;#Liepna#;#100010291#;#105#;#Liepna, Liepnas pag., Alūksnes nov.#;#360932.987#;#709206.248#;#57.343164#;#27.476792#
#100013168#;#105#;#Galēnu pag.#;#100016727#;#113#;#Galēnu pag., Preiļu nov.#;#260003.774#;#676487.833#;#56.451451#;#26.86372#
#100191337#;#106#;#Rauza#;#100014370#;#105#;#Rauza, Palsmanes pag., Smiltenes nov.#;#364857.164#;#627096.585#;#57.40868#;#26.115643#
#100191320#;#106#;#Palsmane#;#100014370#;#105#;#Palsmane, Palsmanes pag., Smiltenes nov.#;#362897.171#;#631230.396#;#57.389913#;#26.183351#
#100147391#;#106#;#Pociems#;#100012471#;#105#;#Pociems, Katvaru pag., Limbažu nov.#;#383988.22#;#550928.138#;#57.59542#;#24.852019#
#100193148#;#106#;#Vaidava#;#100014627#;#105#;#Vaidava, Vaidavas pag., Valmieras nov.#;#365974.3#;#577266.618#;#57.429909#;#25.286843#
#100190800#;#106#;#Vidzeme#;#100014305#;#105#;#Vidzeme, Brantu pag., Smiltenes nov.#;#364156.797#;#612736.059#;#57.406178#;#25.876432#
#100147406#;#106#;#Priedes#;#100012471#;#105#;#Priedes, Katvaru pag., Limbažu nov.#;#379560.561#;#544392.257#;#57.556341#;#24.741877#
#100013248#;#105#;#Silajāņu pag.#;#100016727#;#113#;#Silajāņu pag., Preiļu nov.#;#248930.897#;#679329.536#;#56.351025#;#26.902188#
#100013272#;#105#;#Turku pag.#;#100015243#;#113#;#Turku pag., Līvānu nov.#;#257783.059#;#638240.931#;#56.444276#;#26.242557#
#100013280#;#105#;#Upmalas pag.#;#100016727#;#113#;#Upmalas pag., Preiļu nov.#;#237021.886#;#653249.322#;#56.253288#;#26.473681#
#100015026#;#105#;#Stabulnieku pag.#;#100016727#;#113#;#Stabulnieku pag., Preiļu nov.#;#259572.55#;#669429.509#;#56.450169#;#26.749063#
#100192314#;#106#;#Burtnieki#;#100014483#;#105#;#Burtnieki, Burtnieku pag., Valmieras nov.#;#395457.287#;#576089.206#;#57.694878#;#25.276471#
#100125936#;#106#;#Druviena#;#100011357#;#105#;#Druviena, Druvienas pag., Gulbenes nov.#;#332499.256#;#638941.858#;#57.114777#;#26.294508#
#100191466#;#106#;#Jaunklidzis#;#100014387#;#105#;#Jaunklidzis, Plāņu pag., Valmieras nov.#;#382976.053#;#606213.204#;#57.576716#;#25.77611#
#100191400#;#106#;#Plāņi#;#100014387#;#105#;#Plāņi, Plāņu pag., Valmieras nov.#;#378782.027#;#611618.576#;#57.53776#;#25.864521#
#100115242#;#106#;#Auciems#;#100010820#;#105#;#Auciems, Raiskuma pag., Cēsu nov.#;#355314.97#;#568843.445#;#57.33553#;#25.143608#
#100115121#;#106#;#Kūdums#;#100010820#;#105#;#Kūdums, Raiskuma pag., Cēsu nov.#;#359679.715#;#567506.62#;#57.374931#;#25.122602#
#100112952#;#106#;#Drusti#;#100010724#;#105#;#Drusti, Drustu pag., Smiltenes nov.#;#344538.524#;#612000.905#;#57.230221#;#25.855306#
#100114675#;#106#;#More#;#100014797#;#105#;#More, Mores pag., Siguldas nov.#;#327083.314#;#565522.096#;#57.082454#;#25.081009#
#100102347#;#106#;#Gaujiena#;#100010234#;#105#;#Gaujiena, Gaujienas pag., Smiltenes nov.#;#377523.236#;#643934.455#;#57.517342#;#26.403113#
#100192402#;#106#;#Dikļi#;#100014491#;#105#;#Dikļi, Dikļu pag., Valmieras nov.#;#384549.25#;#565217.988#;#57.598622#;#25.091193#
#100013930#;#105#;#Balgales pag.#;#100016390#;#113#;#Balgales pag., Talsu nov.#;#337973.605#;#431564.396#;#57.179842#;#22.867952#
#100013955#;#105#;#Ģibuļu pag.#;#100016390#;#113#;#Ģibuļu pag., Talsu nov.#;#340527.111#;#398932.325#;#57.196745#;#22.327342#
#100014073#;#105#;#Vandzenes pag.#;#100016390#;#113#;#Vandzenes pag., Talsu nov.#;#357029.683#;#429157.391#;#57.350624#;#22.822697#
#100015155#;#105#;#Ziru pag.#;#100016333#;#113#;#Ziru pag., Ventspils nov.#;#335310.612#;#352277.588#;#57.137274#;#21.558973#
#100011590#;#105#;#Zaļenieku pag.#;#100016534#;#113#;#Zaļenieku pag., Jelgavas nov.#;#261583.944#;#469637.355#;#56.497704#;#23.506809#
#100010685#;#105#;#Vecumnieku pag.#;#100016575#;#113#;#Vecumnieku pag., Bauskas nov.#;#273972.505#;#527373.642#;#56.609185#;#24.445948#
#100010548#;#105#;#Bārbeles pag.#;#100016575#;#113#;#Bārbeles pag., Bauskas nov.#;#257683.684#;#537695.965#;#56.462135#;#24.611738#
#100010572#;#105#;#Codes pag.#;#100016575#;#113#;#Codes pag., Bauskas nov.#;#258249.834#;#512677.968#;#56.468558#;#24.205774#
#100013867#;#105#;#Šķēdes pag.#;#100016663#;#113#;#Šķēdes pag., Saldus nov.#;#302795.147#;#401170.212#;#56.858406#;#22.379179#
#100003245#;#104#;#Aknīste#;#100016421#;#113#;#Aknīste, Jēkabpils nov.#;#225225.076#;#608441.869#;#56.159686#;#25.746056#
#100198116#;#106#;#Aleksejevka#;#100011806#;#105#;#Aleksejevka, Andrupenes pag., Krāslavas nov.#;#228147#;#711155#;#56.151503#;#27.399706#
#100003438#;#104#;#Madona#;#100016671#;#113#;#Madona, Madonas nov.#;#303439.913#;#635529.419#;#56.854938#;#26.222599#
#100003253#;#104#;#Viesīte#;#100016421#;#113#;#Viesīte, Jēkabpils nov.#;#245525.943#;#596279.952#;#56.344624#;#25.557707#
#100003294#;#104#;#Skrunda#;#100016696#;#113#;#Skrunda, Kuldīgas nov.#;#282930.793#;#378022.274#;#56.674555#;#22.009251#
#100003333#;#104#;#Pāvilosta#;#100016495#;#113#;#Pāvilosta, Dienvidkurzemes nov.#;#308183.023#;#329490.462#;#56.88598#;#21.201264#
#100003325#;#104#;#Grobiņa#;#100016495#;#113#;#Grobiņa, Dienvidkurzemes nov.#;#269523.075#;#325753.417#;#56.537703#;#21.166229#
#100003108#;#104#;#Alūksne#;#100015694#;#113#;#Alūksne, Alūksnes nov.#;#368999.344#;#684231.035#;#57.426293#;#27.068496#
#100003710#;#104#;#Smiltene#;#100016735#;#113#;#Smiltene, Smiltenes nov.#;#365558.685#;#614508.813#;#57.418322#;#25.906574#
#100003382#;#104#;#Salacgrīva#;#100016606#;#113#;#Salacgrīva, Limbažu nov.#;#402025.391#;#521609.684#;#57.759791#;#24.363161#
#100003413#;#104#;#Kārsava#;#100016751#;#113#;#Kārsava, Ludzas nov.#;#299807.425#;#724896.503#;#56.787734#;#27.68221#
#100012326#;#105#;#Nīcas pag.#;#100016495#;#113#;#Nīcas pag., Dienvidkurzemes nov.#;#240588.08#;#318775.695#;#56.275446#;#21.072929#
#100012334#;#105#;#Otaņķu pag.#;#100016495#;#113#;#Otaņķu pag., Dienvidkurzemes nov.#;#254074.432#;#321974.011#;#56.39767#;#21.11539#
#100012287#;#105#;#Kalētu pag.#;#100016495#;#113#;#Kalētu pag., Dienvidkurzemes nov.#;#246783.731#;#344385.687#;#56.34014#;#21.482428#
#100014932#;#105#;#Grobiņas pag.#;#100016495#;#113#;#Grobiņas pag., Dienvidkurzemes nov.#;#266473.673#;#323832.435#;#56.509625#;#21.137098#
#100012270#;#105#;#Gramzdas pag.#;#100016495#;#113#;#Gramzdas pag., Dienvidkurzemes nov.#;#246931.984#;#355843.299#;#56.345097#;#21.667531#
#100012375#;#105#;#Vaiņodes pag.#;#100016495#;#113#;#Vaiņodes pag., Dienvidkurzemes nov.#;#255034.242#;#366566.639#;#56.420981#;#21.836771#
#100012221#;#105#;#Bunkas pag.#;#100016495#;#113#;#Bunkas pag., Dienvidkurzemes nov.#;#264884.547#;#345710.35#;#56.503042#;#21.493166#
#100012295#;#105#;#Kalvenes pag.#;#100016495#;#113#;#Kalvenes pag., Dienvidkurzemes nov.#;#275221.084#;#358721.339#;#56.599917#;#21.698736#
#100012205#;#105#;#Aizputes pag.#;#100016495#;#113#;#Aizputes pag., Dienvidkurzemes nov.#;#284435.17#;#347075.098#;#56.678966#;#21.503769#
#100012246#;#105#;#Dunalkas pag.#;#100016495#;#113#;#Dunalkas pag., Dienvidkurzemes nov.#;#284596.543#;#335959.685#;#56.676648#;#21.322443#
#100012391#;#105#;#Vērgales pag.#;#100016495#;#113#;#Vērgales pag., Dienvidkurzemes nov.#;#288548.318#;#322990.497#;#56.707378#;#21.108328#
#100012238#;#105#;#Cīravas pag.#;#100016495#;#113#;#Cīravas pag., Dienvidkurzemes nov.#;#290068.715#;#338714.259#;#56.726716#;#21.363918#
#100012318#;#105#;#Lažas pag.#;#100016495#;#113#;#Lažas pag., Dienvidkurzemes nov.#;#296969.913#;#349456.789#;#56.792245#;#21.535248#
#100012174#;#105#;#Turlavas pag.#;#100016696#;#113#;#Turlavas pag., Kuldīgas nov.#;#298634.617#;#364343.606#;#56.811764#;#21.777878#
#100012086#;#105#;#Laidu pag.#;#100016696#;#113#;#Laidu pag., Kuldīgas nov.#;#291094.439#;#367501.443#;#56.744983#;#21.833468#
#100134367#;#106#;#Andiņi#;#100011806#;#105#;#Andiņi, Andrupenes pag., Krāslavas nov.#;#227541#;#712890#;#56.145298#;#27.4271#
#100012012#;#105#;#Skrundas pag.#;#100016696#;#113#;#Skrundas pag., Kuldīgas nov.#;#289080.76#;#382891.379#;#56.73102#;#22.085864#
#100012125#;#105#;#Raņķu pag.#;#100016696#;#113#;#Raņķu pag., Kuldīgas nov.#;#294715.673#;#375746.469#;#56.779764#;#21.966429#
#100003085#;#104#;#Jaunjelgava#;#100016630#;#113#;#Jaunjelgava, Aizkraukles nov.#;#274618.904#;#566465.53#;#56.611079#;#25.082876#
#100012037#;#105#;#Ēdoles pag.#;#100016696#;#113#;#Ēdoles pag., Kuldīgas nov.#;#327746.225#;#358257.996#;#57.07126#;#21.661981#
#100012061#;#105#;#Kabiles pag.#;#100016696#;#113#;#Kabiles pag., Kuldīgas nov.#;#313699.319#;#398372.715#;#56.95572#;#22.328953#
#100013891#;#105#;#Zirņu pag.#;#100016663#;#113#;#Zirņu pag., Saldus nov.#;#279139.213#;#386888.285#;#56.642738#;#22.155525#
#100134205#;#106#;#Andrupenes Sloboda#;#100011806#;#105#;#Andrupenes Sloboda, Andrupenes pag., Krāslavas nov.#;#231599.486#;#711774.207#;#56.182194#;#27.412403#
#100134213#;#106#;#Astašova#;#100011806#;#105#;#Astašova, Andrupenes pag., Krāslavas nov.#;#225570#;#709775#;#56.128999#;#27.375503#
#100015854#;#113#;#Gulbenes nov.#;#100000000#;#101#;#Gulbenes nov.#;#341526.247#;#659294.162#;#57.189187#;#26.63599#
#100134190#;#106#;#Bikova#;#100011806#;#105#;#Bikova, Andrupenes pag., Krāslavas nov.#;#225222#;#711087#;#56.125299#;#27.396297#
#100134174#;#106#;#Birža#;#100011806#;#105#;#Birža, Andrupenes pag., Krāslavas nov.#;#221006#;#705548#;#56.089898#;#27.304102#
#100134094#;#106#;#Biža#;#100011806#;#105#;#Biža, Andrupenes pag., Krāslavas nov.#;#228604#;#708892#;#56.156598#;#27.3637#
#100134166#;#106#;#Brīveri#;#100011806#;#105#;#Brīveri, Andrupenes pag., Krāslavas nov.#;#233411#;#712977#;#56.197904#;#27.433198#
#100003341#;#104#;#Priekule#;#100016495#;#113#;#Priekule, Dienvidkurzemes nov.#;#258174.545#;#351801.2#;#56.444768#;#21.595839#
#100003768#;#104#;#Piltene#;#100016333#;#113#;#Piltene, Ventspils nov.#;#344792.414#;#359947.507#;#57.224782#;#21.680264#
#100134246#;#106#;#Bronki#;#100011806#;#105#;#Bronki, Andrupenes pag., Krāslavas nov.#;#231086#;#708578#;#56.178998#;#27.360599#
#100015694#;#113#;#Alūksnes nov.#;#100000000#;#101#;#Alūksnes nov.#;#367763.268#;#688498.204#;#57.413457#;#27.138499#
#100003630#;#104#;#Talsi#;#100016390#;#113#;#Talsi, Talsu nov.#;#345440.295#;#414714.3#;#57.244074#;#22.586747#
#100003688#;#104#;#Kandava#;#100016710#;#113#;#Kandava, Tukuma nov.#;#322334.25#;#425961.868#;#57.038511#;#22.779925#
#100003671#;#104#;#Tukums#;#100016710#;#113#;#Tukums, Tukuma nov.#;#314616.703#;#448222.857#;#56.972224#;#23.148293#
#100003567#;#104#;#Olaine#;#100016077#;#113#;#Olaine, Olaines nov.#;#294057.543#;#495318.246#;#56.790403#;#23.923362#
#100003575#;#104#;#Salaspils#;#100015485#;#113#;#Salaspils, Salaspils nov.#;#302529.167#;#521554.972#;#56.866033#;#24.353558#
#100003583#;#104#;#Saulkrasti#;#100016550#;#113#;#Saulkrasti, Saulkrastu nov.#;#346173.773#;#525026.041#;#57.257925#;#24.414841#
#100015210#;#105#;#Demenes pag.#;#100016462#;#113#;#Demenes pag., Augšdaugavas nov.#;#180496.946#;#659900.197#;#55.743732#;#26.547305#
#100014998#;#105#;#Dzelzavas pag.#;#100016671#;#113#;#Dzelzavas pag., Madonas nov.#;#321714.371#;#648999.756#;#57.014834#;#26.454038#
#100013818#;#105#;#Novadnieku pag.#;#100016663#;#113#;#Novadnieku pag., Saldus nov.#;#275493.977#;#402083.141#;#56.613425#;#22.404567#
